forecast_date,generated_at,SensorID,District,Latitude,Longitude,Muhit_harorat (C),Shamol_tezligi (km/h),Chastota (Hz),Kuchlanish (V),Vibratsiya,Sim_mexanik_holati (%),Atrof_muhit_humidity (%),Quvvati (kW),Fault_predicted,Fault_probability
2026-05-18,2026-05-11 17:17:10,S0284,Mirabad,41.297158,69.23744,48.1,2.3,49.95,245.0,0.4714,93.2,71.1,3.57,2,0.7332
2026-05-12,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,51.5,1.0,49.91,221.0,0.9065,85.6,71.7,3.58,2,0.7368
2026-05-13,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,47.2,0.9,49.97,219.9,1.0125,87.6,81.0,3.82,2,0.7368
2026-05-14,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,49.7,1.6,50.01,219.5,0.9902,90.0,76.9,3.52,2,0.7368
2026-05-15,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,51.7,1.6,49.9,223.6,0.9256,87.8,81.5,3.59,2,0.7368
2026-05-16,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,50.4,2.3,49.79,221.1,1.0352,88.8,81.0,4.41,2,0.7368
2026-05-17,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,50.7,4.0,49.93,221.4,1.0377,90.9,95.0,4.22,2,0.7368
2026-05-18,2026-05-11 17:17:10,S0285,Mirabad,41.272649,69.201077,50.3,0.3,49.95,223.2,1.0806,90.2,85.3,4.47,2,0.7368
2026-05-12,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,41.0,5.2,50.22,222.1,0.1844,91.3,70.1,2.58,1,0.3762
2026-05-13,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,36.8,6.5,50.3,224.5,0.1189,92.8,74.1,3.2,0,0.0262
2026-05-14,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,39.1,5.9,50.4,222.1,0.0932,96.0,74.5,2.45,0,0.0262
2026-05-15,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,40.1,3.7,50.29,223.5,0.1124,96.2,73.9,2.47,1,0.3762
2026-05-16,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,37.7,5.5,50.32,226.0,0.0775,93.5,79.7,2.28,0,0.0262
2026-05-17,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,39.1,3.9,50.36,223.3,0.01,98.2,73.4,2.53,0,0.0262
2026-05-18,2026-05-11 17:17:10,S0286,Mirabad,41.289776,69.209361,39.0,4.3,50.35,223.0,0.0299,95.5,67.8,2.24,0,0.0262
2026-05-12,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,36.2,11.0,50.38,220.4,0.8521,84.1,66.4,2.9,1,0.3796
2026-05-13,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,36.6,12.1,50.45,224.5,0.8888,85.5,69.5,2.83,0,0.0296
2026-05-14,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,38.2,13.8,50.69,217.9,0.817,84.4,68.2,3.2,1,0.3796
2026-05-15,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,37.6,11.9,50.45,218.5,0.9329,83.5,70.6,3.09,1,0.3796
2026-05-16,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,39.4,13.1,50.49,220.1,0.9875,83.4,73.9,3.15,1,0.3796
2026-05-17,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,37.1,14.8,50.61,215.3,0.9891,86.6,73.3,3.53,1,0.3796
2026-05-18,2026-05-11 17:17:10,S0287,Mirabad,41.282131,69.231132,39.7,14.6,50.52,213.8,1.1042,83.6,78.9,3.18,1,0.3796
2026-05-12,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,31.0,8.1,50.37,223.0,0.6165,75.3,61.9,2.68,1,0.369
2026-05-13,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,30.4,9.7,50.66,225.8,0.6149,73.4,50.1,2.94,2,0.719
2026-05-14,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,29.1,9.1,50.44,224.4,0.5937,77.3,56.4,2.71,1,0.369
2026-05-15,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,27.5,8.3,50.53,225.8,0.6521,73.5,56.4,3.1,2,0.719
2026-05-16,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,27.0,10.9,50.66,221.3,0.6556,75.6,63.9,2.76,1,0.369
2026-05-17,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,30.7,7.8,50.49,225.9,0.7627,71.0,55.3,3.45,2,0.719
2026-05-18,2026-05-11 17:17:10,S0288,Mirabad,41.296738,69.252763,29.7,10.0,50.74,224.5,0.8673,64.6,42.5,3.12,2,0.719
2026-05-12,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,39.8,9.0,49.89,213.0,0.2063,90.2,78.6,5.68,2,0.7363
2026-05-13,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,33.6,7.8,49.91,212.4,0.3022,90.4,70.2,6.15,2,0.7363
2026-05-14,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,34.5,8.2,49.81,211.2,0.2613,88.8,87.8,6.54,2,0.7363
2026-05-15,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,33.3,8.3,49.87,213.9,0.1779,88.6,83.3,6.17,2,0.7363
2026-05-16,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,35.1,6.8,49.92,210.8,0.262,88.1,79.8,6.7,2,0.7363
2026-05-17,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,32.2,6.6,50.07,210.9,0.1074,89.3,90.0,6.88,2,0.7363
2026-05-18,2026-05-11 17:17:10,S0289,Mirabad,41.298857,69.232822,33.8,7.3,49.91,208.8,0.149,86.5,90.5,6.21,2,0.7363
2026-05-12,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,22.5,13.8,49.71,211.9,0.1661,94.9,77.7,3.0,0,0.0189
2026-05-13,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,19.1,13.4,49.73,208.7,0.2514,96.0,82.3,3.34,1,0.3689
2026-05-14,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,19.0,12.4,49.69,209.9,0.1858,91.3,81.8,3.29,1,0.3689
2026-05-15,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,17.8,13.4,49.62,210.6,0.215,91.8,74.4,3.35,0,0.0189
2026-05-16,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,18.8,14.6,49.6,207.7,0.2956,93.3,84.5,3.1,1,0.3689
2026-05-17,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,14.5,16.0,49.8,207.6,0.2742,92.7,85.4,3.68,1,0.3689
2026-05-18,2026-05-11 17:17:10,S0290,Mirabad,41.285894,69.204274,15.2,14.0,49.84,207.3,0.2633,92.3,81.2,3.75,1,0.3689
2026-05-12,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,35.3,12.1,49.91,216.3,0.158,80.4,50.5,3.28,1,0.3757
2026-05-13,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,35.1,12.4,49.77,215.1,0.01,82.2,47.8,3.1,1,0.3757
2026-05-14,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,31.8,10.4,49.84,217.3,0.0104,78.5,54.4,3.26,1,0.3757
2026-05-15,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,32.4,10.9,49.83,217.0,0.1273,82.0,45.0,3.44,1,0.3757
2026-05-16,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,33.8,7.8,49.64,220.6,0.0134,83.9,44.7,3.37,1,0.3757
2026-05-17,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,35.5,7.4,49.68,219.3,0.0313,84.3,41.7,3.5,1,0.3757
2026-05-18,2026-05-11 17:17:10,S0291,Mirabad,41.285535,69.252709,31.8,7.5,49.74,222.4,0.0281,84.9,35.5,3.3,1,0.3757
2026-05-12,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,31.1,1.0,50.56,218.7,0.3409,87.5,56.5,2.91,1,0.3776
2026-05-13,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,25.2,0.6,50.31,222.1,0.5529,89.5,58.5,2.95,0,0.0276
2026-05-14,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,27.9,1.6,50.42,219.0,0.2985,90.9,53.7,3.17,0,0.0276
2026-05-15,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,25.3,0.8,50.41,216.8,0.2249,90.1,59.1,3.21,0,0.0276
2026-05-16,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,23.3,0.6,50.57,213.9,0.1997,94.8,56.5,3.27,1,0.3776
2026-05-17,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,20.4,0.0,50.46,221.7,0.2076,89.0,61.9,2.86,0,0.0276
2026-05-18,2026-05-11 17:17:10,S0292,Mirabad,41.255825,69.239133,21.4,0.0,50.69,217.0,0.2383,91.6,67.8,2.94,1,0.3776
2026-05-12,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,39.2,14.0,49.61,218.3,0.3506,85.7,56.7,4.87,0,0.0336
2026-05-13,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,33.9,15.8,49.8,219.9,0.4211,82.8,51.8,4.82,1,0.3836
2026-05-14,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,41.5,16.4,49.8,218.9,0.4348,83.3,57.6,4.73,1,0.3836
2026-05-15,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,33.6,14.7,49.86,219.3,0.3609,84.9,54.0,4.78,1,0.3836
2026-05-16,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,37.5,17.2,49.87,217.3,0.2992,83.4,52.8,5.16,1,0.3836
2026-05-17,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,39.1,16.6,49.77,213.7,0.3244,80.8,63.1,5.37,1,0.3836
2026-05-18,2026-05-11 17:17:10,S0293,Mirabad,41.282711,69.252538,43.1,18.5,49.75,215.7,0.3196,80.9,71.4,5.59,2,0.7336
2026-05-12,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,45.7,1.1,49.8,226.9,0.6833,91.9,43.2,3.46,2,0.7378
2026-05-13,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,47.3,0.7,49.86,222.3,0.5451,92.5,48.4,3.39,2,0.7378
2026-05-14,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,47.5,0.7,49.76,229.2,0.5893,90.2,41.0,3.88,2,0.7378
2026-05-15,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,48.4,0.0,49.72,229.6,0.5266,91.5,38.4,3.37,2,0.7378
2026-05-16,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,51.6,0.0,49.73,228.5,0.6113,93.0,48.5,3.75,2,0.7378
2026-05-17,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,48.4,2.0,49.77,226.0,0.5852,90.5,40.8,3.65,2,0.7378
2026-05-18,2026-05-11 17:17:10,S0294,Mirabad,41.293304,69.22845,50.5,0.0,49.39,226.7,0.5954,92.3,42.4,4.0,2,0.7378
2026-05-12,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,29.3,7.6,50.3,223.6,0.4423,84.0,52.2,2.9,1,0.3719
2026-05-13,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,37.1,8.4,50.21,228.5,0.421,89.9,53.8,2.85,0,0.0219
2026-05-14,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,37.5,9.2,50.18,222.2,0.5289,83.3,44.5,2.7,1,0.3719
2026-05-15,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,35.3,7.4,50.1,226.2,0.2978,84.3,55.9,3.07,1,0.3719
2026-05-16,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,38.2,7.9,50.13,228.9,0.4161,84.2,51.3,3.6,1,0.3719
2026-05-17,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,41.8,9.9,50.07,228.2,0.4167,83.3,54.9,3.02,1,0.3719
2026-05-18,2026-05-11 17:17:10,S0295,Mirabad,41.271177,69.232007,39.9,10.7,50.11,232.5,0.4007,84.6,50.3,3.26,1,0.3719
2026-05-12,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,25.6,10.8,49.98,226.2,1.1786,80.4,90.6,3.88,1,0.3768
2026-05-13,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,22.0,12.7,49.76,225.6,1.2024,81.3,90.8,3.39,1,0.3768
2026-05-14,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,24.2,14.4,49.95,226.4,1.1585,81.4,86.4,2.99,1,0.3768
2026-05-15,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,25.2,13.3,49.69,224.7,1.2014,78.6,85.3,3.11,1,0.3768
2026-05-16,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,25.5,15.1,49.87,223.3,1.1918,79.6,87.3,3.41,1,0.3768
2026-05-17,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,25.1,13.9,49.82,224.2,1.3438,77.1,85.4,2.75,1,0.3768
2026-05-18,2026-05-11 17:17:10,S0296,Mirabad,41.287896,69.229911,20.8,17.8,49.85,215.5,1.4156,80.5,83.7,3.25,1,0.3768
2026-05-12,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,35.6,4.5,50.3,235.6,0.01,87.2,83.4,3.88,1,0.3768
2026-05-13,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,32.8,6.8,50.28,238.3,0.0245,87.0,85.3,4.01,1,0.3768
2026-05-14,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,37.0,3.3,50.3,233.8,0.0284,84.2,82.5,4.17,1,0.3768
2026-05-15,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,35.7,3.1,50.39,239.4,0.01,85.2,82.2,4.04,1,0.3768
2026-05-16,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,36.6,4.6,50.23,240.3,0.01,83.7,78.8,4.1,2,0.7268
2026-05-17,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,34.8,3.4,50.39,238.6,0.01,84.6,81.3,3.91,1,0.3768
2026-05-18,2026-05-11 17:17:10,S0297,Mirabad,41.292857,69.218749,36.1,2.9,50.15,238.1,0.01,87.3,85.1,4.13,1,0.3768
2026-05-12,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,44.0,8.9,49.82,218.6,0.6278,90.6,95.0,2.97,1,0.3833
2026-05-13,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,43.7,8.4,49.77,218.6,0.5514,92.9,89.2,3.04,1,0.3833
2026-05-14,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,40.4,9.1,49.91,218.9,0.6284,90.9,92.6,2.82,1,0.3833
2026-05-15,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,38.9,8.1,49.85,218.8,0.6293,90.1,84.3,2.67,0,0.0333
2026-05-16,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,39.2,8.3,49.97,219.6,0.6027,91.9,92.4,2.59,1,0.3833
2026-05-17,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,36.4,6.1,49.98,214.3,0.6086,92.8,93.8,2.69,1,0.3833
2026-05-18,2026-05-11 17:17:10,S0298,Mirabad,41.290053,69.225432,40.4,7.9,49.94,216.3,0.6511,90.2,93.7,3.15,1,0.3833
2026-05-12,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,30.3,10.2,49.99,225.8,0.4796,85.5,65.7,2.99,0,0.0327
2026-05-13,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,31.4,12.0,50.09,223.8,0.5646,84.2,63.5,2.89,1,0.3827
2026-05-14,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,27.4,9.7,50.01,230.2,0.5547,83.4,63.1,2.88,1,0.3827
2026-05-15,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,27.6,10.1,49.96,224.3,0.5614,88.7,58.7,3.55,0,0.0327
2026-05-16,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,23.5,8.0,49.89,224.4,0.3475,90.2,58.0,3.08,0,0.0327
2026-05-17,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,25.9,11.8,49.92,230.2,0.5129,89.1,60.8,3.21,1,0.3827
2026-05-18,2026-05-11 17:17:10,S0299,Mirabad,41.271087,69.229644,26.4,9.8,49.79,226.7,0.525,90.5,58.3,3.61,0,0.0327
2026-05-12,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,41.4,10.3,50.32,226.6,1.1972,76.2,72.2,3.24,1,0.3735
2026-05-13,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,39.5,10.8,50.27,219.2,1.165,75.1,75.6,3.24,1,0.3735
2026-05-14,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,40.0,11.3,50.15,222.9,1.158,75.6,75.5,3.06,1,0.3735
2026-05-15,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,41.6,12.7,50.16,224.0,1.2319,74.5,68.6,2.54,2,0.7235
2026-05-16,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,42.1,12.6,50.32,221.8,1.1441,74.4,70.7,2.63,2,0.7235
2026-05-17,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,42.5,12.9,50.33,223.6,1.3256,75.9,67.9,3.01,1,0.3735
2026-05-18,2026-05-11 17:17:10,S0300,Mirabad,41.292821,69.243986,42.7,11.2,50.28,221.0,1.1297,71.8,71.7,2.63,2,0.7235
2026-05-12,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,45.2,2.9,50.2,217.1,0.8981,83.6,57.6,5.07,2,0.7403
2026-05-13,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,45.7,5.5,50.22,215.4,0.9983,82.0,52.0,5.08,2,0.7403
2026-05-14,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,46.6,4.1,50.21,213.0,0.9203,82.6,56.6,5.43,2,0.7403
2026-05-15,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,50.0,4.6,50.27,214.1,0.8903,81.4,57.2,5.55,2,0.7403
2026-05-16,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,48.1,3.0,50.47,212.2,1.0502,85.2,49.9,6.21,2,0.7403
2026-05-17,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,46.1,3.8,50.3,216.2,0.9437,86.1,43.1,5.61,2,0.7403
2026-05-18,2026-05-11 17:17:10,S0301,Mirobod,41.294366,69.274656,51.1,4.0,50.46,216.9,0.8019,83.7,51.8,6.2,2,0.7403
2026-05-12,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,28.5,11.1,49.6,212.5,0.5191,89.6,76.2,3.25,0,0.0348
2026-05-13,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,30.6,11.6,49.84,214.0,0.7628,86.2,78.1,3.52,0,0.0348
2026-05-14,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,28.6,10.3,49.71,216.0,0.739,88.2,84.1,4.25,0,0.0348
2026-05-15,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,27.7,9.7,49.59,212.3,0.5423,86.1,81.4,3.29,0,0.0348
2026-05-16,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,30.9,11.9,49.7,214.0,0.5696,86.0,86.6,3.6,0,0.0348
2026-05-17,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,26.6,9.0,49.36,216.3,0.4666,90.4,71.1,3.9,1,0.3848
2026-05-18,2026-05-11 17:17:10,S0302,Mirobod,41.273453,69.285067,29.6,11.6,49.53,219.7,0.5652,86.8,83.3,3.49,0,0.0348
2026-05-12,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,35.5,7.2,50.45,217.0,0.8774,87.3,41.6,3.64,0,0.0333
2026-05-13,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,35.7,6.8,50.36,212.3,0.9497,87.7,37.0,3.64,0,0.0333
2026-05-14,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,35.3,6.6,50.58,214.7,0.9266,87.2,44.5,3.27,1,0.3833
2026-05-15,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,34.0,6.3,50.46,213.4,0.8341,89.2,42.8,3.65,0,0.0333
2026-05-16,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,37.3,6.3,50.55,214.4,0.8625,86.3,41.3,3.3,1,0.3833
2026-05-17,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,34.2,9.0,50.81,214.1,0.9406,88.7,37.7,3.94,1,0.3833
2026-05-18,2026-05-11 17:17:10,S0303,Mirobod,41.313431,69.287182,36.2,7.1,50.55,210.1,0.9924,85.8,47.0,3.16,1,0.3833
2026-05-12,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,29.9,10.7,50.16,209.7,1.5618,98.0,56.4,5.37,2,0.7252
2026-05-13,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,30.5,8.4,50.03,207.7,1.5607,99.3,51.1,6.11,2,0.7252
2026-05-14,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,26.3,8.8,50.17,208.7,1.5811,99.5,49.7,6.42,2,0.7252
2026-05-15,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,30.6,11.0,49.99,206.2,1.6669,100.0,54.9,6.66,2,0.7252
2026-05-16,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,27.5,9.3,50.28,208.5,1.7413,98.7,57.1,6.29,2,0.7252
2026-05-17,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,28.7,9.5,50.17,209.8,1.7158,100.0,53.5,6.88,2,0.7252
2026-05-18,2026-05-11 17:17:10,S0304,Mirobod,41.310242,69.252472,30.5,9.6,50.06,211.5,1.7871,100.0,55.2,7.0,2,0.7252
2026-05-12,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,46.4,2.7,50.2,212.5,0.7145,94.8,95.0,3.3,2,0.7353
2026-05-13,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,46.4,2.1,50.21,209.3,0.5932,93.0,95.0,3.07,2,0.7353
2026-05-14,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,47.3,0.0,50.2,208.1,0.3706,96.4,95.0,3.1,2,0.7353
2026-05-15,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,47.2,2.3,50.12,209.4,0.6128,96.3,95.0,3.6,2,0.7353
2026-05-16,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,47.1,1.5,50.15,216.9,0.6792,96.7,95.0,3.53,2,0.7353
2026-05-17,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,46.1,2.7,50.15,213.5,0.6411,96.6,93.0,3.76,2,0.7353
2026-05-18,2026-05-11 17:17:10,S0305,Mirobod,41.293427,69.27297,45.4,1.4,50.31,221.0,0.58,99.9,95.0,3.23,2,0.7353
2026-05-12,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,37.2,5.1,50.19,236.2,0.26,81.5,55.4,4.49,1,0.3776
2026-05-13,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,36.8,2.7,50.15,236.5,0.3745,82.4,57.5,4.4,1,0.3776
2026-05-14,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,36.0,5.2,50.15,233.9,0.363,84.1,48.9,5.08,1,0.3776
2026-05-15,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,37.2,3.4,50.31,235.2,0.4149,83.8,43.3,5.09,1,0.3776
2026-05-16,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,34.7,0.2,50.26,236.3,0.4081,83.6,49.2,4.81,1,0.3776
2026-05-17,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,34.8,1.8,50.44,242.0,0.4009,83.9,43.1,5.11,2,0.7276
2026-05-18,2026-05-11 17:17:10,S0306,Mirobod,41.304698,69.294076,32.1,1.8,50.4,240.5,0.3894,84.7,51.8,5.39,2,0.7276
2026-05-12,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,36.2,7.2,50.26,197.2,0.8485,100.0,90.9,3.91,2,0.7375
2026-05-13,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,32.6,6.5,50.34,199.2,1.0461,98.5,91.7,3.88,2,0.7375
2026-05-14,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,33.5,7.4,50.34,197.6,0.9809,99.3,95.0,3.65,2,0.7375
2026-05-15,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,32.6,4.8,50.28,197.8,0.938,100.0,95.0,3.79,2,0.7375
2026-05-16,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,36.5,4.7,50.33,199.2,0.9174,100.0,95.0,3.71,2,0.7375
2026-05-17,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,34.4,4.6,50.32,195.0,0.9915,100.0,95.0,3.6,2,0.7375
2026-05-18,2026-05-11 17:17:10,S0307,Mirobod,41.295421,69.254716,35.1,4.8,50.26,197.1,1.0338,100.0,95.0,3.6,2,0.7375
2026-05-12,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,38.0,15.7,50.2,215.6,0.6935,84.9,54.6,3.13,1,0.3787
2026-05-13,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,40.5,18.0,50.3,213.6,0.7404,88.1,47.8,2.66,1,0.3787
2026-05-14,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,37.6,14.7,50.41,216.5,0.8244,86.0,54.0,2.66,0,0.0287
2026-05-15,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,33.5,15.5,50.25,212.7,0.8542,87.0,50.5,2.49,0,0.0287
2026-05-16,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,33.2,15.1,50.27,213.5,0.9613,88.8,54.5,3.14,0,0.0287
2026-05-17,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,42.1,14.9,50.34,208.0,0.8938,93.8,47.2,2.86,1,0.3787
2026-05-18,2026-05-11 17:17:10,S0308,Mirobod,41.31331,69.25664,41.2,15.3,50.34,207.9,0.8113,87.6,55.4,3.1,1,0.3787
2026-05-12,2026-05-11 17:17:10,S0309,Mirobod,41.297701,69.275896,45.0,8.2,50.4,218.3,0.5236,91.5,80.4,2.88,1,0.3673
2026-05-13,2026-05-11 17:17:10,S0309,Mirobod,41.297701,69.275896,43.2,10.1,50.43,218.9,0.5385,91.5,76.1,2.1,1,0.3673
2026-05-14,2026-05-11 17:17:10,S0309,Mirobod,41.297701,69.275896,42.1,10.6,50.49,221.5,0.6281,91.2,78.6,2.74,1,0.3673
2026-05-15,2026-05-11 17:17:10,S0309,Mirobod,41.297701,69.275896,42.2,11.3,50.45,220.0,0.603,91.8,75.9,3.29,1,0.3673
